student_code,course_code,disability
D920968473,FF31,FALSE
D920969355,C400,FALSE
D920994184,C300,FALSE
D920994209,G100,FALSE
D920999411,F300,FALSE
D921008185,Y100,FALSE
D921012160,G500,FALSE
D921018139,F356,FALSE
D921020154,FF31,FALSE
D921022228,B300,FALSE
D921024679,F100,FALSE
D921024716,F100,FALSE
D921031172,CG81,FALSE
D921034759,C400,FALSE
D921043566,GN11,FALSE
D921053819,C100,FALSE
D921054377,G500,FALSE
D921057769,F300,FALSE
D921065786,C300,FALSE
D921067171,G100,FALSE
D921074102,F100,FALSE
D921075590,B300,FALSE
D921081258,G500,FALSE
D921081340,C400,FALSE
D921082772,F100,FALSE
D921086404,F300,FALSE
D921087593,FN11,FALSE
D921087700,G100,FALSE
D921089461,G500,FALSE
D921096528,F100,FALSE
D921098913,F100,FALSE
D921102449,C100,FALSE
D921104915,B300,FALSE
D921107606,G500,FALSE
D921109448,C700,FALSE
D921112046,C878,FALSE
D921114626,G100,FALSE
D921117557,C300,FALSE
D921126906,B300,FALSE
D921127486,C100,FALSE
D921129826,F300,FALSE
D921132365,F300,FALSE
D921132398,F100,FALSE
D921137418,F300,FALSE
D921151023,F100,FALSE
D921173025,F100,FALSE
D921186656,B300,FALSE
D921187745,C700,FALSE
D921191937,C100,FALSE
D921198110,B300,FALSE
D921198981,C2C5,FALSE
D921203562,B300,FALSE
D921214465,FJ15,FALSE
D921214535,C100,FALSE
D921226309,CC47,FALSE
D921243111,G100,FALSE
D921249308,G500,FALSE
D921251208,B300,FALSE
D921251219,B300,FALSE
D921269281,C700,FALSE
D921292810,C100,FALSE
D921313609,G100,FALSE
D921316895,FF13,FALSE
D921316921,F100,FALSE
D921325130,CCH8,FALSE
D921342757,C300,FALSE
D921347475,F356,FALSE
D921355861,F100,FALSE
D921410665,GG51,FALSE
D921413770,G500,FALSE
D921417941,F300,FALSE
D921430700,B300,FALSE
D921432140,F300,FALSE
D921435820,C800,FALSE
D921445760,C100,FALSE
D921459284,C800,FALSE
D921461438,C400,FALSE
D921463591,B300,FALSE
D921470094,G500,FALSE
D921472456,B300,FALSE
D921493521,CG81,FALSE
D921500656,G100,FALSE
D921509512,F100,FALSE
D921510806,F100,FALSE
D921528362,B300,FALSE
D921528731,L802,FALSE
D921530077,F300,FALSE
D921534651,CCH8,FALSE
D921539070,F100,FALSE
D921546067,G100,FALSE
D921563732,F100,FALSE
D921564979,C100,FALSE
D921565530,C700,FALSE
D921565792,C100,FALSE
D921575621,F300,FALSE
D921580809,F300,FALSE
D921583501,F100,FALSE
D921587222,L802,FALSE
D921596523,F100,FALSE
D921601595,F100,FALSE
D921641959,B300,FALSE
D921642727,C100,FALSE
D921653468,G500,FALSE
D921663135,C300,FALSE
D921666583,F300,FALSE
D921674496,CCH8,FALSE
D921689249,G100,FALSE
D921695181,C300,FALSE
D921701817,C100,FALSE
D921707071,F300,FALSE
D921728353,F300,FALSE
D921740919,L802,FALSE
D921757098,G500,FALSE
D921757283,C300,FALSE
D921770569,C100,FALSE
D921807452,B300,FALSE
D921821573,C510,FALSE
D921825227,F356,FALSE
D921832719,G100,FALSE
D921837253,CC47,FALSE
D921840231,F100,FALSE
D921851639,F100,FALSE
D921855132,F300,FALSE
D921906272,CCH8,FALSE
D921906700,G500,FALSE
D921910176,F300,FALSE
D921918600,G500,FALSE
D921922995,C100,FALSE
D921923338,F100,FALSE
D921941240,C100,FALSE
D921941505,C300,FALSE
D921944573,B300,FALSE
D921980755,L802,FALSE
D921991201,C700,FALSE
D922022977,G500,FALSE
D922030248,B300,FALSE
D922038392,B300,FALSE
D922051092,G100,FALSE
D922054129,B300,FALSE
D922076006,G500,FALSE
D922091630,C400,FALSE
D922099290,B300,FALSE
D922100884,B300,FALSE
D922101135,Y100,FALSE
D922140846,F356,FALSE
D922168253,B300,FALSE
D922178735,C300,FALSE
D922221868,F100,FALSE
D922230859,F300,FALSE
D922274473,G500,FALSE
D922292086,G500,FALSE
D922329740,FJ15,FALSE
D922337837,C300,FALSE
D922365472,C400,FALSE
D922388932,C2C5,FALSE
D922411067,B300,FALSE
D922414839,B300,FALSE
D922434516,B300,FALSE
D922434790,B300,FALSE
D922434837,B300,FALSE
D922470145,F100,FALSE
D922480018,C140,FALSE
D922486962,F100,FALSE
D922489619,C400,FALSE
D922511792,F300,FALSE
D922535259,F100,FALSE
D922563986,C878,FALSE
D922624818,C400,FALSE
D922642742,F100,FALSE
D922681914,F300,FALSE
D922734324,FJ15,FALSE
D922744736,B300,FALSE
D922763379,C400,FALSE
D922765199,C510,FALSE
D922766750,C800,FALSE
D922786622,Y100,FALSE
D922816158,C100,FALSE
D922861619,C878,FALSE
D922880816,C800,FALSE
D922889967,G500,FALSE
D922904488,C800,FALSE
D922984435,C800,FALSE
D923118620,C400,FALSE
D923124654,G100,FALSE
D923126599,C510,FALSE
D923156828,L802,FALSE
D923173825,F356,FALSE
D923242855,F300,FALSE
D923280215,C300,FALSE
D923303075,C100,FALSE
D923339661,F300,FALSE
D923361787,CC47,FALSE
D923490249,C800,FALSE
D923527084,F300,FALSE
D923556420,F100,FALSE
D923590000,B300,FALSE
D923699679,C400,FALSE
D923736848,F300,FALSE
D924623518,G500,FALSE
D924623541,GN51,FALSE
D924623552,C800,FALSE
D924711099,C800,FALSE
D926066238,C300,FALSE
D926070017,F300,FALSE
D926124343,F100,FALSE
D926130425,C300,FALSE
D926139727,F300,FALSE
D926145267,F300,FALSE
D926230954,F300,FALSE
D926260685,C800,FALSE
D926327748,C100,FALSE
D926374339,C100,FALSE
D926375129,CG85,FALSE
D926429499,CCH8,FALSE
D926511657,C300,FALSE
D926542020,C100,FALSE
D926542905,F100,FALSE
D926681422,C100,FALSE
D926701823,CG85,FALSE
D926825417,G500,FALSE
D926904217,F100,FALSE
D926964716,C700,FALSE
D926981540,GN11,FALSE
D927010005,C100,FALSE
D927156358,F300,FALSE
D927239503,G100,FALSE
D928382488,G100,FALSE
D929723455,G561,FALSE
D930056168,CC47,FALSE
D930091125,C100,FALSE
D930118628,C300,FALSE
D930216717,C100,FALSE
D930229991,C800,FALSE
D930240169,CCH8,FALSE
D930287186,F100,FALSE
D930335823,C300,FALSE
D930410706,F300,FALSE
D930442501,GG51,FALSE
D930484464,B300,FALSE
D930752178,G561,FALSE
D930752260,G561,FALSE
D930753407,G560,FALSE
D930753418,G560,FALSE
D930753876,G560,FALSE
D930754507,G560,FALSE
D930754714,G561,FALSE
D930830764,B172,FALSE
D931063826,CCH8,FALSE
D931097773,C100,FALSE
D931197693,C100,FALSE
D931367311,GN51,FALSE
D931903278,C800,FALSE
D931957134,CCH8,FALSE
D932159443,G500,FALSE
D933343436,L802,FALSE
D935002816,F303,FALSE
D935005655,G100,FALSE
D935009893,C800,FALSE
D935011586,F100,FALSE
D935019009,GL11,FALSE
D935019087,G100,FALSE
D935021781,B300,FALSE
D935025790,C300,FALSE
D935029396,G100,FALSE
D935031126,F303,FALSE
D935031137,G100,FALSE
D935034884,CC47,FALSE
D935035582,G500,FALSE
D935037472,C400,FALSE
D935040896,CG81,FALSE
D935044377,G100,FALSE
D935044975,F300,FALSE
D935047437,F100,FALSE
D935050231,L802,FALSE
D935050828,G100,FALSE
D935051951,L802,FALSE
D935055959,L802,FALSE
D935056509,G100,FALSE
D935060090,C400,FALSE
D935063024,C300,FALSE
D935064869,B300,FALSE
D935064973,F100,FALSE
D935066737,F100,FALSE
D935068476,F100,FALSE
D935070284,G100,FALSE
D935071487,C140,FALSE
D935073779,CC47,FALSE
D935075326,G100,FALSE
D935078143,F100,FALSE
D935080663,CG85,FALSE
D935087204,G100,FALSE
D935091245,C300,FALSE
D935095243,C800,FALSE
D935095564,G100,FALSE
D935099768,F100,FALSE
D935099872,F303,FALSE
D935101315,F303,FALSE
D935101980,G100,FALSE
D935103478,C400,FALSE
D935105221,C300,FALSE
D935106044,L802,FALSE
D935107498,F303,FALSE
D935107731,C100,FALSE
D935113330,C510,FALSE
D935115275,B300,FALSE
D935116113,G100,FALSE
D935116146,F100,FALSE
D935116397,G100,FALSE
D935118667,C510,FALSE
D935121140,F100,FALSE
D935122550,F100,FALSE
D935125344,FV37,FALSE
D935126824,G100,FALSE
D935127692,F326,FALSE
D935127784,C140,FALSE
D935127887,G100,FALSE
D935129238,L802,FALSE
D935129995,B300,FALSE
D935130599,F100,FALSE
D935130603,F100,FALSE
D935130681,G100,FALSE
D935130902,F303,FALSE
D935133648,G100,FALSE
D935134841,B300,FALSE
D935135712,FF31,FALSE
D935136270,F300,FALSE
D935139396,G100,FALSE
D935140026,L802,FALSE
D935140381,CG85,FALSE
D935145906,L802,FALSE
D935146936,G100,FALSE
D935147586,L802,FALSE
D935149030,F100,FALSE
D935150221,C300,FALSE
D935150357,G100,FALSE
D935152432,CC47,FALSE
D935152513,L802,FALSE
D935154654,G500,FALSE
D935157161,GL11,FALSE
D935157345,F303,FALSE
D935157611,B300,FALSE
D935160747,G100,FALSE
D935166336,F303,FALSE
D935166392,G100,FALSE
D935170609,B300,FALSE
D935170908,B300,FALSE
D935171499,F100,FALSE
D935172762,B300,FALSE
D935172979,L802,FALSE
D935174375,G500,FALSE
D935179200,C100,FALSE
D935180642,C700,FALSE
D935182602,F100,FALSE
D935184868,F100,FALSE
D935186817,CC47,FALSE
D935187054,C878,FALSE
D935189612,L802,FALSE
D935191855,C100,FALSE
D935193088,GV17,FALSE
D935194993,B300,FALSE
D935195808,G100,FALSE
D935197754,F100,FALSE
D935200043,GG51,FALSE
D935200870,Y100,FALSE
D935201512,F326,FALSE
D935206942,F303,FALSE
D935208843,G100,FALSE
D935209817,F100,FALSE
D935211083,C700,FALSE
D935211164,G100,FALSE
D935212817,FG31,FALSE
D935213135,F303,FALSE
D935213146,F100,FALSE
D935213526,GG51,FALSE
D935214372,F303,FALSE
D935214752,G100,FALSE
D935216206,F300,FALSE
D935217269,G100,FALSE
D935217339,G100,FALSE
D935217775,L802,FALSE
D935220258,FN11,FALSE
D935224821,CCH8,FALSE
D935228081,F100,FALSE
D935229620,B300,FALSE
D935232033,G100,FALSE
D935234978,C100,FALSE
D935235735,F300,FALSE
D935236259,B300,FALSE
D935236271,F100,FALSE
D935237681,F100,FALSE
D935239386,F100,FALSE
D935241286,F100,FALSE
D935241356,F326,FALSE
D935244195,C400,FALSE
D935246018,C700,FALSE
D935246177,F370,FALSE
D935250794,C300,FALSE
D935250956,F300,FALSE
D935253153,C800,FALSE
D935253902,G100,FALSE
D935254024,C300,FALSE
D935254541,L802,FALSE
D935258365,G100,FALSE
D935259454,G500,FALSE
D935260357,G100,FALSE
D935261273,F326,FALSE
D935261594,F100,FALSE
D935264089,B300,FALSE
D935264218,F100,FALSE
D935264920,C100,FALSE
D935267471,G100,FALSE
D935269198,B300,FALSE
D935269420,GL11,FALSE
D935269589,CC47,FALSE
D935270150,L802,FALSE
D935270633,G100,FALSE
D935273900,GL11,FALSE
D935276587,F303,FALSE
D935276602,C100,FALSE
D935279452,G100,FALSE
D935279739,B300,FALSE
D935279821,F100,FALSE
D935280078,L802,FALSE
D935280470,F303,FALSE
D935281112,F303,FALSE
D935284076,G100,FALSE
D935285051,C140,FALSE
D935287631,FJ15,FALSE
D935289462,C878,FALSE
D935291270,GG51,FALSE
D935291993,C800,FALSE
D935294695,C100,FALSE
D935295027,L802,FALSE
D935295120,FN11,FALSE
D935295935,F303,FALSE
D935296747,G100,FALSE
D935296976,C162,FALSE
D935298800,G100,FALSE
D935299391,G100,FALSE
D935300778,L802,FALSE
D935301225,L802,FALSE
D935301812,G100,FALSE
D935302048,G100,FALSE
D935303012,F303,FALSE
D935304961,G100,FALSE
D935305359,B300,FALSE
D935305496,F3T2,FALSE
D935307146,B300,FALSE
D935307179,GN11,FALSE
D935307272,F303,FALSE
D935308224,B172,FALSE
D935308888,C300,FALSE
D935317879,F300,FALSE
D935318957,F100,FALSE
D935324914,G100,FALSE
D935325081,G100,FALSE
D935325184,GN51,FALSE
D935326446,F300,FALSE
D935327937,C300,FALSE
D935331211,C300,FALSE
D935332481,F326,FALSE
D935332551,G100,FALSE
D935332757,F300,FALSE
D935334980,GV17,FALSE
D935337268,GN11,FALSE
D935337419,G500,FALSE
D935341232,F300,FALSE
D935341988,F100,FALSE
D935344749,G100,FALSE
D935344750,C100,FALSE
D935345791,GG51,FALSE
D935345827,G500,FALSE
D935347496,C400,FALSE
D935347706,C300,FALSE
D935348633,F100,FALSE
D935349179,GG51,FALSE
D935349685,F100,FALSE
D935350131,F100,FALSE
D935350290,B300,FALSE
D935351013,F100,FALSE
D935354874,B300,FALSE
D935358023,F100,FALSE
D935359824,F100,FALSE
D935360794,F300,FALSE
D935361344,C700,FALSE
D935361724,FN11,FALSE
D935361849,B300,FALSE
D935365076,G100,FALSE
D935367070,G100,FALSE
D935367151,B300,FALSE
D935372306,B300,FALSE
D935372937,L802,FALSE
D935374919,B300,FALSE
D935376876,Y100,FALSE
D935378733,F303,FALSE
D935379143,B300,FALSE
D935379578,C700,FALSE
D935390366,C400,FALSE
D935390436,G100,FALSE
D935390779,B300,FALSE
D935391341,B300,FALSE
D935391525,F100,FALSE
D935392784,G100,FALSE
D935393231,C300,FALSE
D935397114,B300,FALSE
D935397675,F100,FALSE
D935402050,FN11,FALSE
D935402957,F100,FALSE
D935403116,GG51,FALSE
D935404054,F303,FALSE
D935407516,FG31,FALSE
D935409509,G100,FALSE
D935409554,F100,FALSE
D935411199,F100,FALSE
D935415968,C300,FALSE
D935416839,G500,FALSE
D935417571,G100,FALSE
D935418235,F100,FALSE
D935421512,F100,FALSE
D935423860,C100,FALSE
D935424580,CC47,FALSE
D935427639,C300,FALSE
D935427640,F100,FALSE
D935431979,C800,FALSE
D935436181,C100,FALSE
D935436572,C800,FALSE
D935439414,CG85,FALSE
D935439492,G500,FALSE
D935439975,G100,FALSE
D935440650,C162,FALSE
D935442931,F100,FALSE
D935443569,C510,FALSE
D935444164,G100,FALSE
D935448726,F303,FALSE
D935451793,G500,FALSE
D935455849,CC47,FALSE
D935456709,F303,FALSE
D935459799,F303,FALSE
D935460175,F100,FALSE
D935461127,F100,FALSE
D935462261,C100,FALSE
D935463280,F100,FALSE
D935465284,G100,FALSE
D935466731,C400,FALSE
D935467196,B300,FALSE
D935470613,F356,FALSE
D935474079,F300,FALSE
D935474884,F300,FALSE
D935475906,CC47,FALSE
D935476349,G500,FALSE
D935479317,F100,FALSE
D935485765,B300,FALSE
D935488906,C140,FALSE
D935492648,F100,FALSE
D935495650,C400,FALSE
D935497964,C400,FALSE
D935501216,B300,FALSE
D935506727,F100,FALSE
D935508396,F100,FALSE
D935509762,G100,FALSE
D935509898,C140,FALSE
D935513127,C100,FALSE
D935514102,F300,FALSE
D935514814,B300,FALSE
D935518395,CC47,FALSE
D935519509,G100,FALSE
D935520468,B172,FALSE
D935521395,G100,FALSE
D935524765,F100,FALSE
D935525315,F300,FALSE
D935525360,C400,FALSE
D935529081,F100,FALSE
D935530984,F100,FALSE
D935534443,F100,FALSE
D935535118,G500,FALSE
D935536001,C100,FALSE
D935536090,F100,FALSE
D935537503,F100,FALSE
D935539758,F100,FALSE
D935541588,Y100,FALSE
D935549768,FF31,FALSE
D935552872,F303,FALSE
D935552964,C800,FALSE
D935557039,GL11,FALSE
D935557615,B300,FALSE
D935560590,GN51,FALSE
D935560899,C800,FALSE
D935561368,G100,FALSE
D935562790,F303,FALSE
D935563166,FF31,FALSE
D935567474,C800,FALSE
D935567773,B300,FALSE
D935568219,C140,FALSE
D935568541,F303,FALSE
D935569526,G100,FALSE
D935574335,GN11,FALSE
D935574346,G100,FALSE
D935575000,B300,FALSE
D935575099,C700,FALSE
D935576410,C700,FALSE
D935580624,G100,FALSE
D935599752,C700,FALSE
D935612925,C700,FALSE
D935614712,F300,FALSE
D935614815,C510,FALSE
D935619201,G100,FALSE
D935621396,C700,FALSE
D935625501,F100,FALSE
D935626324,G100,FALSE
D935626656,C800,FALSE
D935627424,B172,FALSE
D935627491,B300,FALSE
D935629680,F300,FALSE
D935632266,C140,FALSE
D935638604,GN11,FALSE
D935642265,B300,FALSE
D935642760,B300,FALSE
D935644797,F100,FALSE
D935647949,CC47,FALSE
D935649035,CC47,FALSE
D935650411,C100,FALSE
D935650754,FJ15,FALSE
D935651278,G500,FALSE
D935653331,B300,FALSE
D935657292,L802,FALSE
D935659148,C800,FALSE
D935660018,B300,FALSE
D935660030,F100,FALSE
D935660052,L802,FALSE
D935661509,B300,FALSE
D935666412,F100,FALSE
D935667202,F100,FALSE
D935669343,B300,FALSE
D935674613,GN11,FALSE
D935676112,B300,FALSE
D935690288,F356,FALSE
D935693980,FG31,FALSE
D935695021,F100,FALSE
D935697324,C700,FALSE
D935697966,B300,FALSE
D935698033,B300,FALSE
D935701399,C400,FALSE
D935705504,GL11,FALSE
D935711974,C162,FALSE
D935714931,F300,FALSE
D935716094,F100,FALSE
D935719279,C700,FALSE
D935720666,C800,FALSE
D935725111,G500,FALSE
D935730746,F300,FALSE
D935734607,G500,FALSE
D935748132,F100,FALSE
D935751682,B300,FALSE
D935751718,C300,FALSE
D935751833,C400,FALSE
D935753044,CG85,FALSE
D935755130,C300,FALSE
D935764062,F100,FALSE
D935765324,G100,FALSE
D935767708,F100,FALSE
D935770524,F100,FALSE
D935770535,F100,FALSE
D935772964,G100,FALSE
D935773097,B300,FALSE
D935774511,F300,FALSE
D935776250,FG31,FALSE
D935777257,F100,FALSE
D935777327,G500,FALSE
D935778759,B172,FALSE
D935787577,B300,FALSE
D935789331,F303,FALSE
D935793659,F100,FALSE
D935797853,G500,FALSE
D935797886,B300,FALSE
D935803903,B300,FALSE
D935807576,F100,FALSE
D935808540,B300,FALSE
D935810048,B300,FALSE
D935813016,C140,FALSE
D935815146,FN11,FALSE
D935819465,L802,FALSE
D935820645,F100,FALSE
D935821332,F300,FALSE
D935832556,B300,FALSE
D935844320,GN11,FALSE
D935844582,CG85,FALSE
D935845925,G500,FALSE
D935846162,B300,FALSE
D935847985,G500,FALSE
D935854455,B300,FALSE
D935857308,B300,FALSE
D935859243,GG51,FALSE
D935860940,B300,FALSE
D935867802,F100,FALSE
D935870639,F300,FALSE
D935872817,F100,FALSE
D935872987,F300,FALSE
D935873043,F100,FALSE
D935875449,F100,FALSE
D935876594,G500,FALSE
D935877616,FJ15,FALSE
D935885699,G500,FALSE
D935897016,C140,FALSE
D935898035,B300,FALSE
D935898862,C800,FALSE
D935900257,B300,FALSE
D935901335,F100,FALSE
D935901461,B300,FALSE
D935910108,F100,FALSE
D935911035,C2C5,FALSE
D935911297,F100,FALSE
D935914221,F300,FALSE
D935915022,G100,FALSE
D935915088,B300,FALSE
D935919488,B300,FALSE
D935920152,B300,FALSE
D935921687,GN11,FALSE
D935921986,FJ15,FALSE
D935923393,B300,FALSE
D935930933,G500,FALSE
D935930944,B300,FALSE
D935931402,G100,FALSE
D935935123,G100,FALSE
D935935466,F300,FALSE
D935937895,B300,FALSE
D935937909,C100,FALSE
D935939888,G500,FALSE
D935939936,CC47,FALSE
D935940264,F100,FALSE
D935943210,C300,FALSE
D935948477,B300,FALSE
D935952278,B300,FALSE
D935956081,C700,FALSE
D935962945,G500,FALSE
D935972656,G100,FALSE
D935976045,G100,FALSE
D935976333,G100,FALSE
D935981463,L802,FALSE
D935981991,G100,FALSE
D935983641,FF31,FALSE
D935984109,C510,FALSE
D935984729,F303,FALSE
D935984796,F100,FALSE
D935987845,GN51,FALSE
D935990502,CG85,FALSE
D935990649,C2C5,FALSE
D935991657,F100,FALSE
D935995390,C510,FALSE
D936002990,C400,FALSE
D936005360,F100,FALSE
D936006161,C2C5,FALSE
D936008246,CG81,FALSE
D936009988,F303,FALSE
D936021991,G500,FALSE
D936022219,B300,FALSE
D936024512,B300,FALSE
D936028004,B172,FALSE
D936028853,B300,FALSE
D936035976,G500,FALSE
D936040811,C300,FALSE
D936050762,B172,FALSE
D936052973,G500,FALSE
D936059813,B300,FALSE
D936060071,B300,FALSE
D936060082,FF13,FALSE
D936062455,B300,FALSE
D936062905,G500,FALSE
D936075042,C700,FALSE
D936080932,F100,FALSE
D936082154,F100,FALSE
D936088592,GN11,FALSE
D936089142,CC47,FALSE
D936095420,G100,FALSE
D936097468,C162,FALSE
D936102658,F100,FALSE
D936112716,B300,FALSE
D936113942,F300,FALSE
D936117456,G100,FALSE
D936119221,G100,FALSE
D936127787,L802,FALSE
D936127802,G500,FALSE
D936128371,CC47,FALSE
D936129954,G500,FALSE
D936132161,C510,FALSE
D936132714,F303,FALSE
D936137845,B300,FALSE
D936142506,C162,FALSE
D936150165,F100,FALSE
D936151494,GN51,FALSE
D936151999,F100,FALSE
D936155012,FJ15,FALSE
D936156709,F300,FALSE
D936162906,F100,FALSE
D936171942,B300,FALSE
D936179029,G500,FALSE
D936185008,F300,FALSE
D936188799,G100,FALSE
D936193999,B300,FALSE
D936194217,FJ15,FALSE
D936196750,CCH8,FALSE
D936197182,C100,FALSE
D936198536,GG51,FALSE
D936202408,C800,FALSE
D936206288,C400,FALSE
D936210012,B300,FALSE
D936223942,C700,FALSE
D936225474,G100,FALSE
D936230065,CG81,FALSE
D936242806,C800,FALSE
D936243803,C162,FALSE
D936250339,CCH8,FALSE
D936250867,G500,FALSE
D936254658,F370,FALSE
D936262583,C300,FALSE
D936263627,F100,FALSE
D936263720,B300,FALSE
D936265078,C162,FALSE
D936268264,L802,FALSE
D936268448,C510,FALSE
D936270887,G100,FALSE
D936271356,B300,FALSE
D936293576,F100,FALSE
D936293738,C100,FALSE
D936318008,B172,FALSE
D936319544,GN51,FALSE
D936322566,C800,FALSE
D936327181,B300,FALSE
D936349471,C700,FALSE
D936351038,CG81,FALSE
D936353814,FF31,FALSE
D936361440,G500,FALSE
D936366261,B300,FALSE
D936369941,F326,FALSE
D936370235,G100,FALSE
D936372310,CG85,FALSE
D936377359,F300,FALSE
D936394404,Y100,FALSE
D936398170,FF13,FALSE
D936409487,F100,FALSE
D936412214,F100,FALSE
D936416957,FG31,FALSE
D936420655,C100,FALSE
D936426794,F100,FALSE
D936428835,F300,FALSE
D936431053,F303,FALSE
D936435246,C162,FALSE
D936443137,B300,FALSE
D936444547,B300,FALSE
D936445647,B172,FALSE
D936456883,FV37,FALSE
D936462345,C300,FALSE
D936463423,F100,FALSE
D936472148,B300,FALSE
D936477350,F356,FALSE
D936478597,Y100,FALSE
D936489906,L802,FALSE
D936509064,B300,FALSE
D936509503,F300,FALSE
D936510761,G100,FALSE
D936519281,G500,FALSE
D936521228,C700,FALSE
D936532822,FF31,FALSE
D936536037,C100,FALSE
D936542832,F100,FALSE
D936544098,C300,FALSE
D936544168,G500,FALSE
D936547011,C100,FALSE
D936553584,CCH8,FALSE
D936557401,GN11,FALSE
D936568603,C400,FALSE
D936579805,FN11,FALSE
D936582296,C300,FALSE
D936584913,C100,FALSE
D936585448,G500,FALSE
D936588287,C100,FALSE
D936594587,F100,FALSE
D936595274,F100,FALSE
D936595296,C162,FALSE
D936597326,F303,FALSE
D936601357,C800,FALSE
D936601450,F303,FALSE
D936626707,B300,FALSE
D936632812,B172,FALSE
D936634872,F3T2,FALSE
D936663573,C100,FALSE
D936663920,C700,FALSE
D936667870,C162,FALSE
D936682714,G100,FALSE
D936687845,F100,FALSE
D936688576,F326,FALSE
D936709158,G100,FALSE
D936711922,FJ15,FALSE
D936715702,B300,FALSE
D936723981,F100,FALSE
D936727565,F100,FALSE
D936730990,C100,FALSE
D936736796,GV17,FALSE
D936736914,C300,FALSE
D936743668,C400,FALSE
D936745606,G500,FALSE
D936747471,B300,FALSE
D936770310,F303,FALSE
D936772509,B300,FALSE
D936804109,C510,FALSE
D936818036,F100,FALSE
D936824325,B300,FALSE
D936824624,B300,FALSE
D936838517,B300,FALSE
D936847379,F300,FALSE
D936855916,FV37,FALSE
D936857068,G500,FALSE
D936859394,F100,FALSE
D936867735,FG31,FALSE
D936869968,F300,FALSE
D936870425,C162,FALSE
D936872164,G500,FALSE
D936881111,C510,FALSE
D936892461,C400,FALSE
D936905336,C162,FALSE
D936923765,F326,FALSE
D936925862,B172,FALSE
D936926870,G500,FALSE
D936930567,L802,FALSE
D936933889,G100,FALSE
D936938079,F303,FALSE
D936950543,C510,FALSE
D936951621,C300,FALSE
D936955881,B300,FALSE
D936975834,C300,FALSE
D936975856,FF31,FALSE
D936987309,F303,FALSE
D936995201,F300,FALSE
D936996035,C878,FALSE
D937002199,B300,FALSE
D937022658,L802,FALSE
D937056044,B300,FALSE
D937064348,C300,FALSE
D937065116,G500,FALSE
D937071807,F300,FALSE
D937077245,F100,FALSE
D937098309,CCH8,FALSE
D937102709,F300,FALSE
D937104057,F356,FALSE
D937105102,C400,FALSE
D937125513,C878,FALSE
D937136151,C400,FALSE
D937145485,G500,FALSE
D937152003,CG85,FALSE
D937164718,C510,FALSE
D937195398,B300,FALSE
D937220070,B172,FALSE
D937227493,C100,FALSE
D937231423,C400,FALSE
D937252141,G100,FALSE
D937260205,B172,FALSE
D937265211,FF31,FALSE
D937275069,C300,FALSE
D937280476,G100,FALSE
D937296020,G500,FALSE
D937347986,F100,FALSE
D937382493,CCH8,FALSE
D937395839,G500,FALSE
D937402001,L802,FALSE
D937435146,F100,FALSE
D937442155,B300,FALSE
D937443428,CC47,FALSE
D937453003,GN51,FALSE
D937476253,G500,FALSE
D937481291,G500,FALSE
D937506103,F300,FALSE
D937527670,C700,FALSE
D937527681,C700,FALSE
D937555581,C300,FALSE
D937572142,F100,FALSE
D937602782,CCH8,FALSE
D937604926,C162,FALSE
D937624496,FV37,FALSE
D937628900,FJ15,FALSE
D937658974,F300,FALSE
D937798133,L802,FALSE
D937860968,C300,FALSE
D937890208,C510,FALSE
D937891489,C510,FALSE
D937924318,GN51,FALSE
D937952894,FJ15,FALSE
D938023669,G500,FALSE
D938027472,C162,FALSE
D938028136,F100,FALSE
D938030173,F100,FALSE
D938059967,F300,FALSE
D938087502,F300,FALSE
D938120692,CCH8,FALSE
D938134747,B172,FALSE
D938142328,C400,FALSE
D938155982,F300,FALSE
D938193870,B300,FALSE
D938218379,F300,FALSE
D938235516,F303,FALSE
D938270090,B300,FALSE
D938280321,C400,FALSE
D938292243,B300,FALSE
D938455402,G500,FALSE
D938475363,C300,FALSE
D938482992,C162,FALSE
D938518659,B172,FALSE
D938540155,G500,FALSE
D938553199,CCH8,FALSE
D938686110,C300,FALSE
D938787211,B300,FALSE
D938833220,C300,FALSE
D938902478,C300,FALSE
D939833016,C300,FALSE
D939833050,C100,FALSE
D939833061,B300,FALSE
D939833083,B300,FALSE
D939833094,B300,FALSE
D939833108,G100,FALSE
D939833119,B300,FALSE
D939833120,CCH8,FALSE
D939833131,B172,FALSE
D939833153,F300,FALSE
D939833164,C140,FALSE
D939833212,G500,FALSE
D939833223,F356,FALSE
D939833234,F303,FALSE
D939969670,CCH8,FALSE
D939969762,G100,FALSE
D939969773,B300,FALSE
D939969784,F100,FALSE
D939969795,B300,FALSE
D940009828,C807,FALSE
D940009840,C807,FALSE
D940009862,C807,FALSE
D940009873,C807,FALSE
D940009884,C807,FALSE
D940009909,C807,FALSE
D940009910,C807,FALSE
D940009921,C807,FALSE
D940009932,C807,FALSE
D940009943,C807,FALSE
D940009954,C807,FALSE
D940009965,C807,FALSE
D940009976,C807,FALSE
D940009987,C807,FALSE
D940009998,C807,FALSE
D940010008,C270,FALSE
D940010019,C270,FALSE
D940010097,C270,FALSE
D940010101,C270,FALSE
D940010190,C270,FALSE
D940010592,C807,FALSE
D940010606,C270,FALSE
D940011005,C807,FALSE
D940011061,C807,FALSE
D940011072,C807,FALSE
D940011083,C807,FALSE
D940011201,B172,FALSE
D940011245,B300,FALSE
D940011267,C800,FALSE
D940011278,B300,FALSE
D940011326,F100,FALSE
