,Exam,Slot,roomAssigned,Room,Duration(mins),Priority Val,Conflicts,numStudents,Hall Capacity,Hall Status
591,R4A215E1,22,TRUE,St Andrews Rm 234,90,904,4,19,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
592,R4B107E1,23,TRUE,Joseph Black C407 (no lift),90,372,3,11,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
593,R4B209E1,23,TRUE,St Andrews Rm 227 ,120,306,3,1,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
594,R81003E1,23,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),90,504,3,28,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
595,R81015E1,23,TRUE,Gilbert Scott Conf Suite Rm 253,120,198,2,19,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
596,R81022E1,23,TRUE,St Andrews Rm 227 ,60,542,3,33,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
597,R82022E1,23,TRUE,Joseph Black C407 (no lift),60,882,4,18,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
598,R82025E1,23,TRUE,St Andrews Rm 237,90,488,3,25,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
599,R82027E1,23,TRUE,Gilbert Scott Conf Suite Rm 251,90,762,4,7,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
600,R82028E1,23,TRUE,Adam Smith 915,90,792,4,10,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
601,R83036E1,23,TRUE,Gilbert Scott Conf Suite Rm 251,180,824,4,12,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
602,R83038E1,23,TRUE,St Andrews Rm 234,120,84,1,32,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
603,R83043E1,23,TRUE,Gilbert Scott Conf Suite Rm 253,120,948,4,25,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
604,R83044E1,23,TRUE,59 Oakfield Ave Rm 302 (no lift),120,784,4,9,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
605,R83046E1,23,TRUE,Gilbert Scott Conf Suite Rm 250,90,886,4,18,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
606,R83051E1,23,TRUE,Adam Smith 915,60,804,4,11,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
607,R83052E1,23,TRUE,Fore,60,1360,5,23,64,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
608,R83054E1,23,TRUE,St Andrews Rm 237,60,728,4,2,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
609,R83056E1,23,TRUE,Fore,60,712,4,1,64,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
610,R8A011E1,23,TRUE,St Andrews Rm 227 ,60,772,4,8,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
611,R8A013E1,23,TRUE,Joseph Black A504,60,130,2,4,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
612,R8B032E1,23,TRUE,St Andrews Rm 237,60,318,3,4,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
613,V11103E1,23,TRUE,Sir Charles Wilson,90,1438,5,55,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
614,V11105E1,23,TRUE,St Andrews Gym Hall,90,1470,5,66,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
615,V11109E1,23,TRUE,Randolph,90,1128,4,73,85,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
616,V11111E1,23,TRUE,Kelvin Gallery,90,1220,4,114,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
617,V12115E1,23,TRUE,WILTF,90,176,2,13,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
618,V12116E1,23,TRUE,St Andrews Rm 234,60,802,4,11,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
619,V12119E1,23,TRUE,St Andrews Rm 237,90,66,1,16,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
620,V12121E1,23,TRUE,St Andrews Gym Hall,90,834,4,14,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
621,V12123E1,23,TRUE,Gilbert Scott Conf Suite Rm 253,90,220,2,32,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
622,V12127E1,24,TRUE,John McIntyre Rm 208,60,876,4,17,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
623,V12129E1,24,TRUE,Gilbert Scott Conf Suite Rm 251,90,388,3,12,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
624,V12131E1,24,TRUE,Joseph Black A504,90,918,4,21,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
625,V12135E1,24,TRUE,Gilbert Scott Conf Suite Rm 250,90,212,2,28,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
626,V12139E1,25,TRUE,59 Oakfield Ave Rm 302 (no lift),90,354,3,9,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
627,V12143E1,25,TRUE,Gilbert Scott Conf Suite Rm 250,90,1008,4,36,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
628,V12148E1,25,TRUE,St Andrews Rm 234,90,482,3,24,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
629,V13101E1,25,TRUE,St Andrews Rm 227 ,90,144,2,6,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
630,V13103E1,25,TRUE,Gilbert Scott Conf Suite Rm 253,90,60,1,12,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
631,V13104E1,25,TRUE,Joseph Black A504,90,142,2,6,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
632,V13105E1,25,TRUE,Gilbert Scott Conf Suite Rm 356,90,148,2,8,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
633,V13108E1,25,TRUE,Joseph Black C407 (no lift),90,370,3,11,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
634,V13111E1,25,TRUE,Gilbert Scott Conf Suite Rm 251,60,62,1,13,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
635,V13119E1,25,TRUE,John McIntyre Rm 208,120,454,3,20,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
636,V13125E1,25,TRUE,Sir Charles Wilson,90,132,2,4,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
637,V13152E1,25,TRUE,James Watt Design Studio A,90,26,1,4,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
638,V13155E1,25,TRUE,59 Oakfield Ave Rm 302 (no lift),120,24,1,3,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
639,V13159E1,25,TRUE,John McIntyre Rm 208,120,54,1,10,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
640,V13163E1,25,TRUE,59 Oakfield Ave Rm 302 (no lift),120,128,2,3,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
641,V13169E1,25,TRUE,St Andrews Rm 234,120,46,1,8,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
642,V13173E1,25,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),120,28,1,4,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
643,V13181E1,25,TRUE,James Watt Design Studio B,120,34,1,5,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
644,V13185E1,25,TRUE,Gilbert Scott Conf Suite Rm 253,180,404,3,13,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
645,V13197E1,25,TRUE,Gilbert Scott Conf Suite Rm 250,120,356,3,9,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
646,V13214E1,25,TRUE,Gilbert Scott Conf Suite Rm 356,120,192,2,16,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
647,V13296E1,25,TRUE,Joseph Black A504,90,180,2,14,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
648,V41103E1,25,TRUE,Kelvin Blg Rm 220,60,366,3,10,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
649,V41112E1,25,TRUE,WILT 112,60,900,4,19,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
650,V41124E1,25,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),60,826,4,13,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
651,V41133E1,25,TRUE,Rankine 630,90,902,4,19,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
652,V41142E1,25,TRUE,James Watt Design Studio B,60,1462,5,65,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
653,V41143E1,25,TRUE,Gilbert Scott Conf Suite Rm 356,60,780,4,9,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
654,V42103E1,25,TRUE,Rankine 629,60,846,4,15,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
655,V42112E1,25,TRUE,John McIntyre Rm 208,120,214,2,28,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
656,V42117E1,25,TRUE,John McIntyre Rm 208,120,1330,5,15,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
657,V42124E1,25,TRUE,Gilbert Scott Conf Suite Rm 250,120,1382,5,28,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
658,V42133E1,25,TRUE,Fore,60,226,2,34,64,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
659,V42143E1,25,TRUE,St Andrews Rm 237,60,364,3,10,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
660,V43103E1,25,TRUE,Joseph Black C407 (no lift),60,184,2,15,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
661,V43112E1,25,TRUE,Joseph Black C407 (no lift),120,418,3,16,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
662,V43117E1,25,TRUE,Gilbert Scott Conf Suite Rm 356,120,1278,5,6,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
663,V43124E1,25,TRUE,Kelvin Blg Rm 323/324,120,512,3,28,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
664,V43125E1,26,TRUE,Joseph Black A504,120,796,4,10,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
665,V43133E1,26,TRUE,Gilbert Scott Conf Suite Rm 253,60,1354,5,22,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
666,V43239E1,26,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),60,1338,5,17,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
667,V61110E1,26,TRUE,James Watt Design Studio B,90,624,3,62,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
668,V61120E1,26,TRUE,James Watt Design Studio B,90,620,3,60,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
669,V62200E1,26,TRUE,Gilbert Scott Conf Suite Rm 250,90,558,3,37,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
670,V6B302E1,26,TRUE,WILTF,90,586,3,43,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
671,V6B306E1,26,TRUE,Kelvin Blg Rm 323/324,90,6,0,16,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
672,V6B308E1,26,TRUE,Rankine 601,90,884,4,18,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
673,V6B310E1,26,TRUE,59 Oakfield Ave Rm 302 (no lift),90,302,3,1,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
674,V6B313E1,26,TRUE,Gilbert Scott Conf Suite Rm 250,90,138,2,5,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
675,V6B329E1,26,TRUE,Gilbert Scott Conf Suite Rm 356,90,424,3,17,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True]"
676,V6B333E1,26,TRUE,Rankine 630,90,326,3,5,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
677,V6B335E1,26,TRUE,Adam Smith 915,90,0,0,1,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
678,V6B336E1,26,TRUE,Rankine 629,90,1366,5,24,53,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
679,V71101E1,26,TRUE,59 Oakfield Ave Rm 302 (no lift),90,18,1,1,10,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True]"
680,V72119E1,26,TRUE,Kelvin Blg Rm 323/324,90,446,3,19,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
681,V72121E1,26,TRUE,Kelvin Blg Rm 220,90,1412,5,42,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
682,V72AINE1,26,TRUE,Gilbert Scott Conf Suite Rm 253,90,1398,5,33,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
683,V73127E1,26,TRUE,Joseph Black A504,180,188,2,15,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, True, True]"
684,V73128E1,26,TRUE,Joseph Black C407 (no lift),90,866,4,16,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
685,V73232E1,26,TRUE,St Andrews Rm 234,180,216,2,29,40,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
686,V73233E1,26,TRUE,St Andrews Rm 237,180,340,3,7,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
687,V73MD1E1,26,TRUE,John McIntyre Rm 208,90,518,3,29,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
688,V7A101E1,26,TRUE,WILTF,90,1558,6,52,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
689,V7A105E1,26,TRUE,Kelvin Blg Rm 220,90,1576,7,40,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
690,V7A107E1,26,TRUE,Kelvin Gallery,90,1564,6,67,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
691,V7A109E1,26,TRUE,Kelvin Gallery,90,592,3,46,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
692,V7A117E1,26,TRUE,James Watt Design Studio A,90,992,4,31,54,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
693,V7A204E1,26,TRUE,St Andrews Gym Hall,90,1468,5,65,110,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
694,V7A211E1,26,TRUE,Kelvin Gallery,90,1434,5,53,230,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
695,V7A214E1,26,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),90,1370,5,25,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
696,V7A216E1,26,TRUE,Sir Charles Wilson,90,990,4,31,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True]"
697,V81101E1,26,TRUE,Kelvin Blg Rm 220,90,1392,5,32,50,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, False, False, True, True]"
698,V81103E1,26,TRUE,Gilbert Scott Conf Suite Rm 251,90,740,4,4,15,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
699,V81107E1,26,TRUE,John McIntyre Rm 208,90,1408,5,38,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, False, True, True]"
700,V81109E1,26,TRUE,WILTF,90,1076,4,56,60,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
701,V81C17E1,26,TRUE,St Andrews Rm 227 ,120,22,1,3,50,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
702,V82111E1,26,TRUE,James Watt Design Studio B,90,462,3,21,69,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
703,V82113E1,26,TRUE,Kelvin Blg Rm 323/324,90,584,3,43,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
704,V82115E1,26,TRUE,Rankine 630,90,606,3,50,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
705,V82C01E1,26,TRUE,Joseph Black C407 (no lift),120,432,3,17,25,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True]"
706,V83119E1,26,TRUE,Gilbert Scott Conf Suite Rm 355 (no lift),90,190,2,16,30,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
707,V83123E1,26,TRUE,Rankine 630,90,202,2,20,55,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
708,V83138E1,26,TRUE,Adam Smith 915,90,168,2,11,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
709,V83143E1,26,TRUE,WILT 112,90,160,2,10,50,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True]"
710,W31A12E1,26,TRUE,St Andrews Rm 237,90,480,3,24,30,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, True]"
711,W32C10E1,26,TRUE,Adam Smith 915,90,864,4,16,26,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, True]"
712,W32F10E1,26,TRUE,Kelvin Blg Rm 323/324,90,186,2,15,50,"[True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True]"
713,W32H10E1,26,TRUE,Fore,90,330,3,6,64,"[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True]"
714,W32H14E1,26,TRUE,Gilbert Scott Conf Suite Rm 253,90,386,3,12,40,"[True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, False, True, True]"
715,W32H16E1,26,TRUE,Rankine 601,90,1316,5,13,37,"[True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True]"
