,student_code,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity
280,A916248103,R23216E1,8,Friday,Afternoon,01:30,11,['Senate'],[80]
281,A916248561,Q4B104E1,1,Wednesday,Morning,02:00,14,['Rankine 601'],[37]
282,A916259899,LK10IAE1,10,Saturday,Morning,01:00,53,['James Watt Design Studio A'],[54]
283,A916259899,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
284,A916259899,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
285,A916269681,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
286,A916269681,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
287,A916269681,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
288,A916269681,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
289,A916282325,Q33211E1,15,Monday,Evening,01:30,56,['Fore'],[64]
290,A916282325,Q3A307E1,10,Saturday,Morning,02:00,26,['St Andrews Rm 227 '],[50]
291,A916282325,Q3A308E1,11,Saturday,Afternoon,03:00,26,['St Andrews Gym Hall'],[110]
292,A916283322,R13044E1,19,Wednesday,Morning,02:00,6,['Bute'],[230]
293,A916283322,R13101E1,23,Thursday,Afternoon,02:00,2,['WILTF'],[60]
294,A916283322,R43146E1,11,Saturday,Afternoon,02:00,4,['Kelvin Hall'],[500]
295,A916283322,R43149E1,1,Wednesday,Morning,02:00,8,['St Andrews Rm 227 '],[50]
296,A916288062,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
297,A916288062,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
298,A916288062,R43146E1,11,Saturday,Afternoon,02:00,4,['Kelvin Hall'],[500]
299,A916289955,AAA024E1,24,Thursday,Evening,01:30,31,['Randolph'],[85]
300,A916289955,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
301,A916289955,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
302,A916289955,R23216E1,8,Friday,Afternoon,01:30,11,['Senate'],[80]
303,A916289955,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
304,A916289955,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
305,A916307019,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
306,A916307019,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
307,A916307019,R13009E1,23,Thursday,Afternoon,01:30,6,['Gilbert Scott Conf Suite Rm 356'],[40]
308,A916307019,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
309,A916307019,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
310,A916307064,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
311,A916307064,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
312,A916307064,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
313,A916307064,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
314,A916322595,Q83142E1,1,Wednesday,Morning,02:00,13,['Fore'],[64]
315,A916322595,Q8B063E1,25,Friday,Morning,02:00,40,['WILT 112'],[50]
316,A916322595,Q8B094E1,13,Monday,Morning,02:00,42,['Fore'],[64]
317,A916347358,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
318,A916347358,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
319,A916347358,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
320,A916347358,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
321,A916347358,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
322,A916350990,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
323,A916350990,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
324,A916350990,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
325,A916350990,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
326,A916350990,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
327,A916355962,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
328,A916355962,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
329,A916355962,V13119E1,2,Wednesday,Afternoon,02:00,20,['Gilbert Scott Conf Suite Rm 250'],[40]
330,A916355962,V13177E1,8,Friday,Afternoon,02:00,10,['Gilbert Scott Conf Suite Rm 251'],[15]
331,A916360450,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
332,A916360450,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
333,A916360450,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
334,A916360450,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
335,A916360450,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
336,A916360999,AAA011E1,20,Wednesday,Afternoon,01:30,14,['Hunter East'],[195]
337,A916360999,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
338,A916360999,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53]
339,A916360999,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
340,A916360999,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
341,A916367183,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53]
342,A916367183,V13119E1,2,Wednesday,Afternoon,02:00,20,['Gilbert Scott Conf Suite Rm 250'],[40]
343,A916367183,V13169E1,14,Monday,Afternoon,02:00,8,['St Andrews Rm 227 '],[50]
344,A916374583,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80]
345,A916374583,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
346,A916374583,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
347,A916374583,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
348,A916374583,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
349,A916379968,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
350,A916379968,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
351,A916379968,R83044E1,14,Monday,Afternoon,02:00,9,['James Watt Design Studio A'],[54]
352,A916379968,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
353,A916400491,M12365E1,2,Wednesday,Afternoon,02:00,41,['Senate'],[80]
354,A916400491,M1B351E1,16,Tuesday,Morning,01:30,11,['Joseph Black A504'],[25]
355,A916400491,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
356,A916400491,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
357,A916400491,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
358,A916401627,R13005E1,2,Wednesday,Afternoon,01:30,27,['Rankine 601'],[37]
359,A916401627,R13014E1,6,Thursday,Evening,01:30,11,['Gilbert Scott Conf Suite Rm 250'],[40]
360,A916401627,R43152E1,25,Friday,Morning,02:00,4,['Gilbert Scott Conf Suite Rm 251'],[15]
361,A916401627,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
362,A916408567,N1A104E1,8,Friday,Afternoon,01:30,62,['St Andrews Gym Hall'],[110]
363,A916408567,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
364,A916408567,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
365,A916408567,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
366,A916408567,R83051E1,22,Thursday,Morning,01:00,11,['OTC'],[110]
367,A916408567,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
368,A916423663,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80]
369,A916423663,R13009E1,23,Thursday,Afternoon,01:30,6,['Gilbert Scott Conf Suite Rm 356'],[40]
370,A916423663,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
371,A916423663,R23107E1,20,Wednesday,Afternoon,01:30,12,['Fore'],[64]
372,A916439398,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
373,A916439398,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
374,A916439398,R23209E1,4,Thursday,Morning,01:30,17,['Adam Smith 915'],[26]
375,A916439398,R43152E1,25,Friday,Morning,02:00,4,['Gilbert Scott Conf Suite Rm 251'],[15]
376,A916456797,H7CHCME1,1,Wednesday,Morning,02:00,25,['Rankine 629'],[53]
377,A916456797,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
378,A916456797,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
379,A916456797,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
380,A916456797,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
381,A916463533,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
382,A916463533,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
383,A916463533,R43149E1,1,Wednesday,Morning,02:00,8,['St Andrews Rm 227 '],[50]
384,A916463533,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
385,A916482176,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
386,A916482176,R13005E1,2,Wednesday,Afternoon,01:30,27,['Rankine 601'],[37]
387,A916482176,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
388,A916482176,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
389,A916486037,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
390,A916486037,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80]
391,A916486037,R13015E1,4,Thursday,Morning,02:00,9,"['WILTF', 'Fore']","[60, 64]"
392,A916486037,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
393,A916486037,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53]
394,A916487883,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
395,A916487883,R83044E1,14,Monday,Afternoon,02:00,9,['James Watt Design Studio A'],[54]
396,A916487883,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
397,A916487883,V13177E1,8,Friday,Afternoon,02:00,10,['Gilbert Scott Conf Suite Rm 251'],[15]
398,A916497309,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
399,A916497309,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80]
400,A916497309,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53]
401,A916497309,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
402,A916501961,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
403,A916501961,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
404,A916501961,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
405,A916501961,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
406,A916501961,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
407,A916502555,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
408,A916502555,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
409,A916502555,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
410,A916502555,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
411,A916502555,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
412,A916506298,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
413,A916506298,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
414,A916506298,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
415,A916506298,R23107E1,20,Wednesday,Afternoon,01:30,12,['Fore'],[64]
416,A916508281,M12365E1,2,Wednesday,Afternoon,02:00,41,['Senate'],[80]
417,A916508281,M1B351E1,16,Tuesday,Morning,01:30,11,['Joseph Black A504'],[25]
418,A916508281,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
419,A916508281,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
420,A916508281,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
421,A916526171,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
422,A916536103,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
423,A916536103,R13005E1,2,Wednesday,Afternoon,01:30,27,['Rankine 601'],[37]
424,A916536103,R13014E1,6,Thursday,Evening,01:30,11,['Gilbert Scott Conf Suite Rm 250'],[40]
425,A916536103,R13015E1,4,Thursday,Morning,02:00,9,"['WILTF', 'Fore']","[60, 64]"
426,A916540454,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
427,A916540454,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
428,A916540454,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
429,A916540454,R83044E1,14,Monday,Afternoon,02:00,9,['James Watt Design Studio A'],[54]
430,A916540454,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
431,A916540454,R83051E1,22,Thursday,Morning,01:00,11,['OTC'],[110]
432,A916544681,R13022E1,20,Wednesday,Afternoon,01:30,19,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]"
433,A916544681,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
434,A916544681,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
435,A916544681,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
436,A916546733,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
437,A916546733,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
438,A916546733,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
439,A916546733,R13017E1,22,Thursday,Morning,02:00,11,['Rankine 629'],[53]
440,A916546733,R13022E1,20,Wednesday,Afternoon,01:30,19,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]"
441,A916550132,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60]
442,A916550132,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
443,A916550132,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
444,A916550132,R23209E1,4,Thursday,Morning,01:30,17,['Adam Smith 915'],[26]
445,A916550132,R23216E1,8,Friday,Afternoon,01:30,11,['Senate'],[80]
446,A916554783,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60]
447,A916554783,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
448,A916554783,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
449,A916554783,V12131E1,26,Friday,Afternoon,01:30,21,['Joseph Black A504'],[25]
450,A916569813,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60]
451,A916569813,R23105E1,8,Friday,Afternoon,01:30,7,['John McIntyre Rm 201'],[100]
452,A916569813,R23106E1,22,Thursday,Morning,01:30,7,['Gilbert Scott Conf Suite Rm 251'],[15]
453,A916569813,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
454,A916569813,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
455,A916573083,Q4B102E1,8,Friday,Afternoon,03:00,22,"['OTC', 'John McIntyre Rm 201']","[110, 100]"
456,A916573083,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
457,A916573083,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
458,A916573083,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
459,A916573083,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
460,A916585503,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
461,A916585503,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
462,A916585503,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
463,A916585503,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
464,A916594228,AAB025E1,11,Saturday,Afternoon,03:00,15,['Hunter East'],[195]
465,A916594228,Q32302E1,15,Monday,Evening,01:30,45,['WILTF'],[60]
466,A916625935,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
467,A916625935,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
468,A916625935,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
469,A916631648,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
470,A916631648,R13007E1,26,Friday,Afternoon,02:00,20,['St Andrews Rm 234'],[40]
471,A916631648,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
472,A916631648,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
473,A916631648,R13022E1,20,Wednesday,Afternoon,01:30,19,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]"
474,A916647041,M12365E1,2,Wednesday,Afternoon,02:00,41,['Senate'],[80]
475,A916647041,M1B351E1,16,Tuesday,Morning,01:30,11,['Joseph Black A504'],[25]
476,A916647041,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
477,A916647041,R43148E1,25,Friday,Morning,02:00,1,['Joseph Black A504'],[25]
478,A916647041,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
479,A916676063,R13015E1,4,Thursday,Morning,02:00,9,"['WILTF', 'Fore']","[60, 64]"
480,A916676063,R13022E1,20,Wednesday,Afternoon,01:30,19,"['St Andrews Gym Hall', 'Kelvin Hall']","[110, 500]"
481,A916676063,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
482,A916676063,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
483,A916676063,R83051E1,22,Thursday,Morning,01:00,11,['OTC'],[110]
484,A916708618,R43146E1,11,Saturday,Afternoon,02:00,4,['Kelvin Hall'],[500]
485,A916708618,R43153E1,2,Wednesday,Afternoon,02:00,2,['Kelvin Hall'],[500]
486,A916708618,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
487,A916711227,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
488,A916711227,R13006E1,8,Friday,Afternoon,02:00,12,['Senate'],[80]
489,A916711227,R13014E1,6,Thursday,Evening,01:30,11,['Gilbert Scott Conf Suite Rm 250'],[40]
490,A916711227,R13015E1,4,Thursday,Morning,02:00,9,"['WILTF', 'Fore']","[60, 64]"
491,A916711227,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
492,A916711401,R13005E1,2,Wednesday,Afternoon,01:30,27,['Rankine 601'],[37]
493,A916711401,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
494,A916711401,R4B107E1,11,Saturday,Afternoon,01:30,11,['Senate'],[80]
495,A916711401,R4B209E1,19,Wednesday,Morning,02:00,1,['Kelvin Hall'],[500]
496,A916716510,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
497,A916716510,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
498,A916716510,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
499,A916722625,R43152E1,25,Friday,Morning,02:00,4,['Gilbert Scott Conf Suite Rm 251'],[15]
500,A916722625,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
501,A916722625,R4B107E1,11,Saturday,Afternoon,01:30,11,['Senate'],[80]
502,A916761440,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
503,A916761440,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
504,A916761440,R43149E1,1,Wednesday,Morning,02:00,8,['St Andrews Rm 227 '],[50]
505,A916761440,R4B107E1,11,Saturday,Afternoon,01:30,11,['Senate'],[80]
506,A916773650,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
507,A916773650,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
508,A916773650,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
509,A916773650,R83054E1,23,Thursday,Afternoon,01:00,2,['Gilbert Scott Conf Suite Rm 251'],[15]
510,A916840653,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
511,A916840653,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
512,A916840653,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
513,A916840653,V43124E1,7,Friday,Morning,02:00,28,['Rankine 630'],[55]
514,A916840653,V43125E1,25,Friday,Morning,02:00,10,['Randolph'],[85]
515,A916840653,V43143E1,19,Wednesday,Morning,01:00,17,['Hunter West'],[195]
516,A916858957,Q13017E1,27,Friday,Evening,01:30,2,['Kelvin Gallery'],[230]
517,A916858957,R23104E1,11,Saturday,Afternoon,02:00,32,['St Andrews Rm 234'],[40]
518,A916858957,R23105E1,8,Friday,Afternoon,01:30,7,['John McIntyre Rm 201'],[100]
519,A916858957,R23106E1,22,Thursday,Morning,01:30,7,['Gilbert Scott Conf Suite Rm 251'],[15]
520,A916863641,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
521,A916863641,R13011E1,22,Thursday,Morning,02:00,21,"['Randolph', 'St Andrews Rm 234']","[85, 40]"
522,A916863641,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
523,A916863641,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
524,A916866114,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
525,A916866114,R83043E1,5,Thursday,Afternoon,02:00,25,['Adam Smith 915'],[26]
526,A916866114,R83046E1,1,Wednesday,Morning,01:30,18,['Hunter West'],[195]
527,A916866114,R83052E1,27,Friday,Evening,01:00,23,['WILT 112'],[50]
528,A916888998,R13001E1,11,Saturday,Afternoon,01:30,36,"['John McIntyre Rm 208', 'Senate']","[40, 80]"
529,A916888998,R13003E1,4,Thursday,Morning,01:30,28,['Kelvin Gallery'],[230]
530,A916888998,R13016E1,14,Monday,Afternoon,02:00,19,['Kelvin Hall'],[500]
531,A916888998,R13023E1,18,Tuesday,Evening,01:30,14,['Adam Smith 915'],[26]
532,A916909123,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60]
533,A916909123,R23107E1,20,Wednesday,Afternoon,01:30,12,['Fore'],[64]
534,A916909123,R23111E1,15,Monday,Evening,01:30,22,['Gilbert Scott Conf Suite Rm 253'],[40]
535,A916909123,R23117E1,1,Wednesday,Morning,01:30,24,['St Andrews Rm 234'],[40]
536,A916909123,R23209E1,4,Thursday,Morning,01:30,17,['Adam Smith 915'],[26]
537,A916913843,R13012E1,7,Friday,Morning,01:30,26,['Bute'],[230]
538,A916913843,R13021E1,24,Thursday,Evening,01:30,26,['Kelvin Hall'],[500]
539,A916913843,R43149E1,1,Wednesday,Morning,02:00,8,['St Andrews Rm 227 '],[50]
540,A916913843,R43204E1,19,Wednesday,Morning,01:45,15,['Kelvin Gallery'],[230]
541,A916918653,R23009E1,27,Friday,Evening,01:30,10,['Kelvin Gallery'],[230]
542,A916918653,R23102E1,11,Saturday,Afternoon,02:00,18,['Sir Charles Wilson'],[60]
543,A916918653,R23107E1,20,Wednesday,Afternoon,01:30,12,['Fore'],[64]
544,A916918653,R23209E1,4,Thursday,Morning,01:30,17,['Adam Smith 915'],[26]
545,A916918653,R23216E1,8,Friday,Afternoon,01:30,11,['Senate'],[80]
546,A916922557,LKA1SAE1,19,Wednesday,Morning,02:00,21,['Kelvin Hall'],[500]
547,A916922557,R83036E1,11,Saturday,Afternoon,03:00,12,['James Watt Design Studio B'],[69]
548,A916922557,R83038E1,16,Tuesday,Morning,02:00,32,['Gilbert Scott Conf Suite Rm 253'],[40]
549,A916922557,R83044E1,14,Monday,Afternoon,02:00,9,['James Watt Design Studio A'],[54]
550,A916922557,R83054E1,23,Thursday,Afternoon,01:00,2,['Gilbert Scott Conf Suite Rm 251'],[15]
551,A916937322,AA3008E1,14,Monday,Afternoon,03:00,31,['John McIntyre Rm 208'],[40]
