,0,1,2,3,4,5,6,7,8,9
588,R13022E1,25,True,Rankine 629,90,196.0,2,19,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
589,R13023E1,3,True,Gilbert Scott Conf Suite Rm 251,90,1320.0,5,14,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
590,R13044E1,23,True,James Watt Design Studio A,120,332.0,3,6,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
591,R13101E1,7,True,Sir Charles Wilson,120,730.0,4,2,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
592,R21101E1,19,True,OTC,90,674.0,3,96,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
593,R21104E1,27,True,WILT 112,60,234.0,2,41,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
594,R21206E1,16,True,Kelvin Blg Rm 220,90,1036.0,4,43,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
595,R22101E1,1,True,James Watt Design Studio B,90,1114.0,4,66,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
596,R22102E1,21,True,Joseph Black A504,60,1364.0,5,24,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
597,R22110E1,19,True,St Andrews Rm 237,90,968.0,4,28,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
598,R22112E1,3,True,Gilbert Scott Conf Suite Rm 251,90,1318.0,5,14,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
599,R22203E1,25,True,Joseph Black A504,90,912.0,4,20,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
600,R22204E1,22,True,59 Oakfield Ave Rm 302 (no lift),90,1284.0,5,8,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
601,R22212E1,9,True,Adam Smith 915,90,1372.0,5,25,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
602,R23009E1,23,True,Adam Smith 915,90,794.0,4,10,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
603,R23102E1,25,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,888.0,4,18,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
604,R23104E1,4,True,Rankine 601,120,1394.0,5,32,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
605,R23105E1,18,True,Kelvin Gallery,90,4.0,0,7,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
606,R23106E1,11,True,WILT 112,90,764.0,4,7,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
607,R23107E1,15,True,Gilbert Scott Conf Suite Rm 251,90,820.0,4,12,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
608,R23111E1,2,True,Joseph Black C407 (no lift),90,1356.0,5,22,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
609,R23117E1,19,True,Joseph Black C407 (no lift),90,942.0,4,24,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
610,R23209E1,8,True,Adam Smith 915,90,426.0,3,17,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
611,R23216E1,3,True,Gilbert Scott Conf Suite Rm 356,90,806.0,4,11,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
612,R42103E1,26,True,Gilbert Scott Conf Suite Rm 250,90,556.0,3,36,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
613,R42217E1,20,True,Joseph Black A504,90,72.0,1,20,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
614,R43146E1,14,True,Sir Charles Wilson,120,320.0,3,4,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
615,R43148E1,13,True,Randolph,120,722.0,4,1,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
616,R43152E1,16,True,Randolph,120,134.0,2,4,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
617,R43204E1,25,True,Rankine 630,105,412.0,3,15,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
618,R4A101E1,7,True,Senate,90,648.0,3,68,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
619,R4A117E1,26,True,St Andrews Gym Hall,90,88.0,1,34,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
620,R4A119E1,27,True,Gilbert Scott Conf Suite Rm 251,90,1282.0,5,8,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
621,R4A210E1,17,True,Joseph Black C407 (no lift),90,444.0,3,18,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
622,R4A215E1,14,True,Gilbert Scott Conf Suite Rm 355 (no lift),90,904.0,4,19,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
623,R4B107E1,9,True,St Andrews Rm 227 ,90,372.0,3,11,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
624,R4B209E1,16,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,306.0,3,1,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
625,R81003E1,15,True,St Andrews Rm 237,90,504.0,3,28,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
626,R81015E1,8,True,Sir Charles Wilson,120,198.0,2,19,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
627,R81022E1,9,True,Gilbert Scott Conf Suite Rm 253,60,542.0,3,33,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
628,R82022E1,8,True,Gilbert Scott Conf Suite Rm 355 (no lift),60,882.0,4,18,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
629,R82025E1,2,True,John McIntyre Rm 208,90,488.0,3,25,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
630,R82027E1,10,True,Gilbert Scott Conf Suite Rm 250,90,762.0,4,7,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
631,R82028E1,18,True,James Watt Design Studio B,90,792.0,4,10,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
632,R83036E1,14,True,Rankine 630,180,824.0,4,12,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
633,R83038E1,13,True,Hunter East,120,84.0,1,32,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
634,R83043E1,8,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,948.0,4,25,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
635,R83044E1,25,True,OTC,120,784.0,4,9,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
636,R83046E1,27,True,Rankine 601,90,886.0,4,18,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
637,R83051E1,2,True,Gilbert Scott Conf Suite Rm 356,60,804.0,4,11,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
638,R83052E1,24,True,Joseph Black C407 (no lift),60,1360.0,5,23,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
639,R83056E1,1,True,James Watt Design Studio A,60,712.0,4,1,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
640,R8A011E1,25,True,Gilbert Scott Conf Suite Rm 250,60,772.0,4,8,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
641,R8A013E1,26,True,Kelvin Blg Rm 220,60,130.0,2,4,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
642,R8B032E1,22,True,Rankine 630,60,318.0,3,4,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
643,V11103E1,20,True,WILTF,90,1438.0,5,55,60,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
644,V11105E1,11,True,James Watt Design Studio B,90,1470.0,5,66,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
645,V11107E1,3,True,Kelvin Hall,90,1106.0,4,64,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
646,V11111E1,1,True,Kelvin Gallery,90,1220.0,4,114,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
647,V12115E1,27,True,Kelvin Blg Rm 323/324,90,176.0,2,13,50,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
648,V12116E1,9,True,John McIntyre Rm 208,60,802.0,4,11,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
649,V12119E1,27,True,Gilbert Scott Conf Suite Rm 253,90,66.0,1,16,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
650,V12121E1,14,True,Rankine 601,90,834.0,4,14,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
651,V12123E1,3,True,WILTF,90,220.0,2,32,60,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
652,V12127E1,21,True,Gilbert Scott Conf Suite Rm 355 (no lift),60,876.0,4,17,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
653,V12129E1,26,True,John McIntyre Rm 208,90,388.0,3,12,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
654,V12131E1,20,True,St Andrews Rm 237,90,918.0,4,21,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
655,V12135E1,16,True,James Watt Design Studio A,90,212.0,2,28,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
656,V12139E1,15,True,59 Oakfield Ave Rm 302 (no lift),90,354.0,3,9,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
657,V12143E1,15,True,St Andrews Rm 234,90,1008.0,4,36,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
658,V12148E1,11,True,Gilbert Scott Conf Suite Rm 356,90,482.0,3,24,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
659,V13101E1,1,True,Sir Charles Wilson,90,144.0,2,6,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
660,V13103E1,17,True,Gilbert Scott Conf Suite Rm 250,90,60.0,1,12,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
661,V13104E1,16,True,Kelvin Gallery,90,142.0,2,6,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
662,V13105E1,9,True,Gilbert Scott Conf Suite Rm 253,90,148.0,2,8,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
663,V13108E1,2,True,Gilbert Scott Conf Suite Rm 356,90,370.0,3,11,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
664,V13111E1,24,True,Sir Charles Wilson,60,62.0,1,13,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
665,V13119E1,22,True,James Watt Design Studio A,120,454.0,3,20,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
666,V13125E1,27,True,Rankine 630,90,132.0,2,4,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
667,V13152E1,1,True,Kelvin Hall,90,26.0,1,4,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
668,V13169E1,4,True,Hunter East,120,46.0,1,8,195,"[True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True]"
669,V13173E1,8,True,Kelvin Gallery,120,28.0,1,4,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
670,V13177E1,11,True,Sir Charles Wilson,120,164.0,2,10,60,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
671,V13181E1,8,True,Kelvin Gallery,120,34.0,1,5,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
672,V13185E1,16,True,Joseph Black C407 (no lift),180,404.0,3,13,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
673,V13197E1,17,True,Kelvin Blg Rm 220,120,356.0,3,9,50,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
674,V13214E1,26,True,James Watt Design Studio A,120,192.0,2,16,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
675,V13296E1,27,True,Senate,90,180.0,2,14,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
676,V41103E1,8,True,Gilbert Scott Conf Suite Rm 355 (no lift),60,366.0,3,10,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
677,V41112E1,9,True,St Andrews Rm 237,60,900.0,4,19,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
678,V41124E1,2,True,Gilbert Scott Conf Suite Rm 251,60,826.0,4,13,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
679,V41133E1,17,True,Joseph Black C407 (no lift),90,902.0,4,19,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
680,V41142E1,1,True,James Watt Design Studio B,60,1462.0,5,65,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
681,V41143E1,27,True,Adam Smith 915,60,780.0,4,9,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
682,V42103E1,18,True,Gilbert Scott Conf Suite Rm 355 (no lift),60,846.0,4,15,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
683,V42112E1,26,True,St Andrews Rm 227 ,120,214.0,2,28,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
684,V42117E1,25,True,St Andrews Rm 237,120,1330.0,5,15,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
685,V42124E1,8,True,St Andrews Rm 237,120,1382.0,5,28,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
686,V42133E1,10,True,Gilbert Scott Conf Suite Rm 250,60,226.0,2,34,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
687,V42143E1,27,True,John McIntyre Rm 208,60,364.0,3,10,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
688,V43103E1,27,True,Joseph Black A504,60,184.0,2,15,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
689,V43112E1,20,True,WILT 112,120,418.0,3,16,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
690,V43117E1,4,True,59 Oakfield Ave Rm 302 (no lift),120,1278.0,5,6,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
691,V43124E1,26,True,Randolph,120,512.0,3,28,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
692,V43125E1,11,True,Gilbert Scott Conf Suite Rm 355 (no lift),120,796.0,4,10,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
693,V43133E1,19,True,Joseph Black A504,60,1354.0,5,22,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
694,V43143E1,10,True,Gilbert Scott Conf Suite Rm 356,60,874.0,4,17,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
695,V43239E1,3,True,Adam Smith 915,60,1338.0,5,17,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
696,V61110E1,9,True,Randolph,90,624.0,3,62,85,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
697,V61120E1,18,True,Fore,90,620.0,3,60,64,"[True, True, False, True, False, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
698,V62200E1,24,True,St Andrews Rm 234,90,558.0,3,37,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
699,V6A100E1,24,True,St Andrews Gym Hall,90,672.0,3,96,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
700,V6B302E1,10,True,St Andrews Rm 227 ,90,586.0,3,43,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
701,V6B306E1,26,True,James Watt Design Studio B,90,6.0,0,16,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
702,V6B307E1,17,True,Gilbert Scott Conf Suite Rm 250,90,848.0,4,15,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
703,V6B308E1,20,True,Gilbert Scott Conf Suite Rm 253,90,884.0,4,18,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
704,V6B313E1,2,True,59 Oakfield Ave Rm 302 (no lift),90,138.0,2,5,10,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
705,V6B329E1,4,True,Joseph Black A504,90,424.0,3,17,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
706,V6B333E1,25,True,St Andrews Rm 234,90,326.0,3,5,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
707,V6B335E1,3,True,St Andrews Rm 237,90,0.0,0,1,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
708,V6B336E1,15,True,Joseph Black A504,90,1366.0,5,24,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
709,V71101E1,27,True,Kelvin Gallery,90,18.0,1,1,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
710,V72119E1,26,True,Kelvin Hall,90,446.0,3,19,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
711,V72121E1,11,True,St Andrews Rm 227 ,90,1412.0,5,42,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
712,V72AINE1,22,True,Rankine 601,90,1398.0,5,33,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
713,V73127E1,23,True,Rankine 630,180,188.0,2,15,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
714,V73128E1,4,True,Joseph Black C407 (no lift),90,866.0,4,16,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
715,V73232E1,16,True,Gilbert Scott Conf Suite Rm 356,180,216.0,2,29,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
716,V73233E1,10,True,Gilbert Scott Conf Suite Rm 250,180,340.0,3,7,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
717,V73MD1E1,27,True,Gilbert Scott Conf Suite Rm 355 (no lift),90,518.0,3,29,30,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
718,V7A101E1,1,True,Rankine 629,90,1558.0,6,52,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
719,V7A105E1,1,True,WILT 112,90,1576.0,7,40,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
720,V7A107E1,1,True,James Watt Design Studio B,90,1564.0,6,67,69,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True]"
721,V7A109E1,10,True,Rankine 629,90,592.0,3,46,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
722,V7A117E1,22,True,Gilbert Scott Conf Suite Rm 250,90,992.0,4,31,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
723,V7A204E1,1,True,St Andrews Gym Hall,90,1468.0,5,65,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
724,V7A211E1,1,True,James Watt Design Studio A,90,1434.0,5,53,54,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
725,V7A214E1,27,True,Adam Smith 915,90,1370.0,5,25,26,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
726,V7A216E1,18,True,St Andrews Rm 234,90,990.0,4,31,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
727,V81101E1,3,True,Rankine 601,90,1392.0,5,32,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
728,V81103E1,11,True,Rankine 601,90,740.0,4,4,37,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
729,V81105E1,25,True,Joseph Black C407 (no lift),90,1348.0,5,21,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
730,V81107E1,11,True,St Andrews Rm 234,90,1408.0,5,38,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
731,V81109E1,21,True,WILTF,90,1076.0,4,56,60,"[True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
732,V82110E1,15,True,Rankine 629,90,608.0,3,50,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
733,V82111E1,25,True,Kelvin Gallery,90,462.0,3,21,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
734,V82113E1,8,True,St Andrews Rm 227 ,90,584.0,3,43,50,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True]"
